PointID,Y,X,Z,Description,SourceJob
601,1863816.57,584548.928,22.325,NLD NO ID,20-12-032
603,1863842.417,584624.832,22.268,NLD LB 7164,20-12-032
604,1863871.359,584709.991,22.405,NLD NO ID,20-12-032
605,1863989.719,584669.812,22.394,NLD NO ID,20-12-032
608,1864217.049,584592.529,22.116,NLD NO ID,20-12-032
609,1864340.073,584550.777,22.141,NLD NO ID,20-12-032
402,1908056.557,586248.384,10.821,NLD=FND NO ID,20-12-038
402,1908056.557,586248.384,10.821,NLD=FND NO ID,20-12-038
140,1883947.573,579615.408,26.642,NLD=FND NO ID,20-12-065
153,1883883.862,579751.204,26.882,NLD=FND NO ID IN SQ CUT,20-12-065
177,1884372.553,578710.239,27.707,"NLD=FND ""RLS2238"" IN SQ CUT",20-12-065
178,1883652.515,580243.772,27.374,NLD=FND NO ID IN SQ CUT,20-12-065
179,1883641.912,580266.393,27.385,"NLD=FND ""PCP RLS2238"" IN SQ CUT",20-12-065
140,1883947.573,579615.408,26.642,NLD=FND NO ID,20-12-065
153,1883883.862,579751.204,26.882,NLD=FND NO ID IN SQ CUT,20-12-065
177,1884372.553,578710.239,27.707,"NLD=FND ""RLS2238"" IN SQ CUT",20-12-065
178,1883652.515,580243.772,27.374,NLD=FND NO ID IN SQ CUT,20-12-065
179,1883641.912,580266.393,27.385,"NLD=FND ""PCP RLS2238"" IN SQ CUT",20-12-065
140,1909830.619,579380.505,24.322,"NLD=FND ""LB7672""",20-12-066
189,1911630.795,578352.848,24.806,"NLD=FND ""LB7672""",20-12-066
190,1910713.191,578876.761,24.828,"NLD=FND ""LB7672""",20-12-066
140,1909830.619,579380.505,24.322,"NLD=FND ""LB7672""",20-12-066
189,1911630.795,578352.848,24.806,"NLD=FND ""LB7672""",20-12-066
190,1910713.191,578876.761,24.828,"NLD=FND ""LB7672""",20-12-066
101,1865245.037,585193.908,23.471,NLD=FND ILLEGIBLE IN ASPH SQ CUT,20-12-069
104,1865169.285,585219.627,23.438,NLD=FND ILLEGIBLE IN ASPH SQ CUT,20-12-069
118,1865093.52,585245.391,23.551,NLD=FND NO ID,20-12-069
101,1865245.037,585193.908,23.471,NLD=FND ILLEGIBLE IN ASPH SQ CUT,20-12-069
104,1865169.285,585219.627,23.438,NLD=FND ILLEGIBLE IN ASPH SQ CUT,20-12-069
118,1865093.52,585245.391,23.551,NLD=FND NO ID,20-12-069
403,1902798.143,586703.804,19.208,NLD=,20-12-074
403,1902798.143,586703.804,19.208,NLD=,20-12-074
411,1872462.312,577633.331,26.238,NLD=FND NO ID,20-12-075
427,1872651.855,577655.046,26.078,NLD=WATER,20-12-075
442,1872926.423,577627.32,26.901,NLD=FND NO ID,20-12-075
444,1873166.481,577626.727,27.463,NLD=,20-12-075
445,1873193.046,577639.612,27.417,"NLD=FND ""WILCOX RLS 2238""",20-12-075
446,1872761.387,577629.431,26.922,"NLD=FND ""LB 7164""",20-12-075
447,1871844.147,577941.304,26.863,"NLD=FND ""WILCOX RLS 2238""",20-12-075
406,1910989.479,581932.589,23.882,"NLD=FND ""LB 7672""",20-12-080
406,1910989.479,581932.589,23.882,"NLD=FND ""LB 7672""",20-12-080
401,1872236.618,585793.201,26.298,"NLD=FND ""WILCOX RLS 2238""",20-12-081
402,1872274.6,585780.594,26.411,NLD=FND NO ID,20-12-081
404,1872659.707,585653.257,25.807,NLD=FND NO ID,20-12-081
405,1872621.769,585665.694,25.757,NLD=FND NO ID,20-12-081
411,1872533.786,585694.838,25.927,NLD=,20-12-081
401,1872236.618,585793.201,26.298,"NLD=FND ""WILCOX RLS 2238""",20-12-081
402,1872274.6,585780.594,26.411,NLD=FND NO ID,20-12-081
404,1872659.707,585653.257,25.807,NLD=FND NO ID,20-12-081
405,1872621.769,585665.694,25.757,NLD=FND NO ID,20-12-081
411,1872533.786,585694.838,25.927,NLD=,20-12-081
309,1887399.987,575026.198,26.436,NLD=NO ID,21-01-029
342,1887689.923,575023.524,26.511,NLD=NO ID,21-01-029
343,1887769.858,575022.747,26.649,NLD=NO ID,21-01-029
344,1888329.832,575013.713,27.255,NLD=NO ID,21-01-029
346,1886884.741,575022.243,27.208,NLD=NO ID,21-01-029
347,1886939.955,575030.675,27.09,NLD=PLS 2238,21-01-029
309,1887399.987,575026.198,26.436,NLD=NO ID,21-01-029
342,1887689.923,575023.524,26.511,NLD=NO ID,21-01-029
343,1887769.858,575022.747,26.649,NLD=NO ID,21-01-029
344,1888329.832,575013.713,27.255,NLD=NO ID,21-01-029
346,1886884.741,575022.243,27.208,NLD=NO ID,21-01-029
347,1886939.955,575030.675,27.09,NLD=PLS 2238,21-01-029
101,1908477.973,580128.672,23.25,"NLD=FND ""RLS2238""",21-01-043
102,1907521.825,580674.604,24.272,NLD=FND NO ID,21-01-043
138,1907908.278,580453.939,23.767,"NLD=FND ""LB7164""",21-01-043
140,1907809.307,580510.487,23.864,"NLD=FND ""LB7143""",21-01-043
158,1908947.452,578131.453,24.773,"NLD=FND ""RLS2238""",21-01-043
159,1909962.423,577833.3,25.093,"NLD=FND ""RLS2238""",21-01-043
175,1909360.012,578010.299,24.265,NLD=FND NO ID,21-01-043
191,1909306.643,577244.281,25.937,"NLD=FND ""RLS2238""",21-01-043
192,1909222.132,576956.436,25.49,"NLD=FND ""RLS2238""",21-01-043
412,1908047.225,580374.672,23.696,NLD=FND NO ID,21-01-043
424,1908130.739,580326.977,23.68,"NLD=FND ""WILCOX RLS 2238""",21-01-043
101,1908477.973,580128.672,23.25,"NLD=FND ""RLS2238""",21-01-043
102,1907521.825,580674.604,24.272,NLD=FND NO ID,21-01-043
138,1907908.278,580453.939,23.767,"NLD=FND ""LB7164""",21-01-043
140,1907809.307,580510.487,23.864,"NLD=FND ""LB7143""",21-01-043
158,1908947.452,578131.453,24.773,"NLD=FND ""RLS2238""",21-01-043
159,1909962.423,577833.3,25.093,"NLD=FND ""RLS2238""",21-01-043
175,1909360.012,578010.299,24.265,NLD=FND NO ID,21-01-043
191,1909306.643,577244.281,25.937,"NLD=FND ""RLS2238""",21-01-043
192,1909222.132,576956.436,25.49,"NLD=FND ""RLS2238""",21-01-043
412,1908047.225,580374.672,23.696,NLD=FND NO ID,21-01-043
424,1908130.739,580326.977,23.68,"NLD=FND ""WILCOX RLS 2238""",21-01-043
303,1879490.627,577734.618,28.162,NLD=LB 7164,21-01-046
304,1879513.268,577709.641,28.211,NLD=RLS 2238,21-01-046
305,1879843.661,577346.07,27.885,NLD=NO ID,21-01-046
306,1879233.222,578017.495,27.449,NLD=NO ID,21-01-046
307,1879179.496,578076.766,27.504,NLD=NO ID,21-01-046
308,1879125.726,578136.109,27.606,NLD=NO ID,21-01-046
309,1878964.265,578313.725,27.909,NLD=LB 7164,21-01-046
401,1880290.875,576853.854,27.192,NLD=NO ID,21-01-046
402,1880142.956,577016.707,27.558,NLD=NO ID,21-01-046
414,1880089.151,577075.861,27.579,NLD=NO ID,21-01-046
303,1879490.627,577734.618,28.162,NLD=LB 7164,21-01-046
304,1879513.268,577709.641,28.211,NLD=RLS 2238,21-01-046
305,1879843.661,577346.07,27.885,NLD=NO ID,21-01-046
306,1879233.222,578017.495,27.449,NLD=NO ID,21-01-046
307,1879179.496,578076.766,27.504,NLD=NO ID,21-01-046
308,1879125.726,578136.109,27.606,NLD=NO ID,21-01-046
309,1878964.265,578313.725,27.909,NLD=LB 7164,21-01-046
401,1880290.875,576853.854,27.192,NLD=NO ID,21-01-046
402,1880142.956,577016.707,27.558,NLD=NO ID,21-01-046
414,1880089.151,577075.861,27.579,NLD=NO ID,21-01-046
301,1880473.508,578586.853,28.74,NLD=NO ID,21-01-047
302,1880369.228,578701.59,28.955,NLD=NO ID,21-01-047
303,1880285.212,578794.107,29.089,NLD=NO ID,21-01-047
304,1880278.508,578801.481,29.045,NLD=NO ID,21-01-047
313,1880268.412,578812.611,29.001,NLD=NO ID,21-01-047
320,1880224.725,578860.693,28.777,NLD=NO ID,21-01-047
330,1880170.844,578919.914,28.424,NLD=NO ID,21-01-047
331,1880066.605,579034.629,28.056,NLD=NO ID,21-01-047
301,1880473.508,578586.853,28.74,NLD=NO ID,21-01-047
302,1880369.228,578701.59,28.955,NLD=NO ID,21-01-047
303,1880285.212,578794.107,29.089,NLD=NO ID,21-01-047
304,1880278.508,578801.481,29.045,NLD=NO ID,21-01-047
313,1880268.412,578812.611,29.001,NLD=NO ID,21-01-047
320,1880224.725,578860.693,28.777,NLD=NO ID,21-01-047
330,1880170.844,578919.914,28.424,NLD=NO ID,21-01-047
331,1880066.605,579034.629,28.056,NLD=NO ID,21-01-047
301,1880473.508,578586.853,34.24,NLD=NO ID,21-01-047
302,1880369.228,578701.59,34.455,NLD=NO ID,21-01-047
303,1880285.212,578794.107,34.589,NLD=NO ID,21-01-047
304,1880278.508,578801.481,34.545,NLD=NO ID,21-01-047
313,1880268.412,578812.611,34.501,NLD=NO ID,21-01-047
320,1880224.725,578860.693,34.277,NLD=NO ID,21-01-047
330,1880170.844,578919.914,33.924,NLD=NO ID,21-01-047
331,1880066.605,579034.629,33.556,NLD=NO ID,21-01-047
302,1885005.867,576467.34,32.374,NLD=NO ID,21-01-048
303,1884881.016,576473.127,32.367,NLD=PLS 2238,21-01-048
302,1885005.867,576467.34,32.374,NLD=NO ID,21-01-048
303,1884881.016,576473.127,32.367,NLD=PLS 2238,21-01-048
333,1885485.385,576445.443,31.121,NLD=NO ID,21-01-048
334,1885565.372,576441.701,30.971,NLD=NO ID,21-01-048
335,1885971.08,576423.09,30.848,NLD=NO ID,21-01-048
333,1885485.385,576445.443,31.121,NLD=NO ID,21-01-048
334,1885565.372,576441.701,30.971,NLD=NO ID,21-01-048
335,1885971.08,576423.09,30.848,NLD=NO ID,21-01-048
167,1909704.667,574270.545,30.668,NLD=FND NO ID,21-01-050
168,1909681.837,574289.074,30.503,"NLD=FND ""PCP WILCOX"" IN ASPH SQ CUT",21-01-050
174,1908445.185,575376.276,26.906,"NLD=FND ""PCP WILCOX"" IN ASPH SQ CUT",21-01-050
167,1909704.667,574270.545,30.668,NLD=FND NO ID,21-01-050
168,1909681.837,574289.074,30.503,"NLD=FND ""PCP WILCOX"" IN ASPH SQ CUT",21-01-050
174,1908445.185,575376.276,26.906,"NLD=FND ""PCP WILCOX"" IN ASPH SQ CUT",21-01-050
167,1909704.667,574270.545,30.668,NLD=FND NO ID,21-01-051
168,1909681.837,574289.074,30.503,"NLD=FND ""PCP WILCOX"" IN ASPH SQ CUT",21-01-051
174,1908445.185,575376.276,26.906,"NLD=FND ""PCP WILCOX"" IN ASPH SQ CUT",21-01-051
167,1909704.667,574270.545,30.668,NLD=FND NO ID,21-01-051
168,1909681.837,574289.074,30.503,"NLD=FND ""PCP WILCOX"" IN ASPH SQ CUT",21-01-051
174,1908445.185,575376.276,26.906,"NLD=FND ""PCP WILCOX"" IN ASPH SQ CUT",21-01-051
176,1884343.682,587185.524,25.43,NLD=FND NO ID,21-01-052
177,1884650.182,587177.257,25.539,"NLD=FND ""WILCOX"" IN ASPH SQ CUT",21-01-052
202,1884731.668,587174.99,25.602,NLD=FND IN ASPH SQ CUT,21-01-052
207,1884811.662,587172.699,25.441,NLD=FND,21-01-052
208,1884899.334,587170.575,25.184,"NLD=FND ""PCP 2238"" IN ASPH SQ CUT",21-01-052
209,1884950.548,587164.142,25.349,"NLD=FND ""PCP 2238"" IN ASPH SQ CUT",21-01-052
176,1884343.682,587185.524,25.43,NLD=FND NO ID,21-01-052
177,1884650.182,587177.257,25.539,"NLD=FND ""WILCOX"" IN ASPH SQ CUT",21-01-052
202,1884731.668,587174.99,25.602,NLD=FND IN ASPH SQ CUT,21-01-052
207,1884811.662,587172.699,25.441,NLD=FND,21-01-052
208,1884899.334,587170.575,25.184,"NLD=FND ""PCP 2238"" IN ASPH SQ CUT",21-01-052
209,1884950.548,587164.142,25.349,"NLD=FND ""PCP 2238"" IN ASPH SQ CUT",21-01-052
176,1884343.682,587185.524,25.43,NLD=FND NO ID,21-01-053
177,1884650.182,587177.257,25.539,"NLD=FND ""WILCOX"" IN ASPH SQ CUT",21-01-053
202,1884731.668,587174.99,25.602,NLD=FND IN ASPH SQ CUT,21-01-053
207,1884811.662,587172.699,25.441,NLD=FND,21-01-053
208,1884899.334,587170.575,25.184,"NLD=FND ""PCP 2238"" IN ASPH SQ CUT",21-01-053
209,1884950.548,587164.142,25.349,"NLD=FND ""PCP 2238"" IN ASPH SQ CUT",21-01-053
176,1884343.682,587185.524,25.43,NLD=FND NO ID,21-01-053
177,1884650.182,587177.257,25.539,"NLD=FND ""WILCOX"" IN ASPH SQ CUT",21-01-053
202,1884731.668,587174.99,25.602,NLD=FND IN ASPH SQ CUT,21-01-053
207,1884811.662,587172.699,25.441,NLD=FND,21-01-053
208,1884899.334,587170.575,25.184,"NLD=FND ""PCP 2238"" IN ASPH SQ CUT",21-01-053
209,1884950.548,587164.142,25.349,"NLD=FND ""PCP 2238"" IN ASPH SQ CUT",21-01-053
176,1884343.682,587185.524,25.43,NLD=FND NO ID,21-01-054
177,1884650.182,587177.257,25.539,"NLD=FND ""WILCOX"" IN ASPH SQ CUT",21-01-054
202,1884731.668,587174.99,25.602,NLD=FND IN ASPH SQ CUT,21-01-054
207,1884811.662,587172.699,25.441,NLD=FND,21-01-054
208,1884899.334,587170.575,25.184,"NLD=FND ""PCP 2238"" IN ASPH SQ CUT",21-01-054
209,1884950.548,587164.142,25.349,"NLD=FND ""PCP 2238"" IN ASPH SQ CUT",21-01-054
176,1884343.682,587185.524,25.43,NLD=FND NO ID,21-01-054
177,1884650.182,587177.257,25.539,"NLD=FND ""WILCOX"" IN ASPH SQ CUT",21-01-054
202,1884731.668,587174.99,25.602,NLD=FND IN ASPH SQ CUT,21-01-054
207,1884811.662,587172.699,25.441,NLD=FND,21-01-054
208,1884899.334,587170.575,25.184,"NLD=FND ""PCP 2238"" IN ASPH SQ CUT",21-01-054
209,1884950.548,587164.142,25.349,"NLD=FND ""PCP 2238"" IN ASPH SQ CUT",21-01-054
406,1916830.446,574074.096,24.764,NLD=FND NO ID,21-01-073
408,1916955.454,574071.172,25.185,"NLD=FND ""WILCOX RLS 2238""",21-01-073
410,1916570.525,574080.125,24.686,NLD=FND NO ID,21-01-073
406,1916830.446,574074.096,24.764,NLD=FND NO ID,21-01-073
408,1916955.454,574071.172,25.185,"NLD=FND ""WILCOX RLS 2238""",21-01-073
410,1916570.525,574080.125,24.686,NLD=FND NO ID,21-01-073
402,1895164.629,587585.727,25.756,NLD=FND IN SQ BOX CUT NO ID,21-01-074
424,1895295.027,587511.311,26.279,"NLD=FND ""SURVEY MARKER""",21-01-074
402,1895164.629,587585.727,25.756,NLD=FND IN SQ BOX CUT NO ID,21-01-074
424,1895295.027,587511.311,26.279,"NLD=FND ""SURVEY MARKER""",21-01-074
106,1894241.498,585826.655,26.256,NLD=FND NO ID,21-01-085
421,1894251.459,586107.173,25.105,NLD=,21-01-085
421,1894251.459,586107.173,25.105,NLD=,21-01-085
106,1894241.498,585826.655,26.256,NLD=FND NO ID,21-01-085
401,1881581.491,576476.536,28.043,"NLD=FND ""LB 6422""",21-01-086
401,1881581.491,576476.536,28.043,"NLD=FND ""LB 6422""",21-01-086
401,1853429.359,585987.361,23.422,NLD=,21-01-087
410,1853507.219,585968.823,23.537,NLD=,21-01-087
401,1853429.359,585987.361,23.942,NLD,21-01-087
401,1853429.359,585987.361,23.422,NLD,21-01-087
410,1853507.219,585968.823,23.537,NLD,21-01-087
401,1853429.359,585987.361,23.942,NLD,21-01-087
410,1853507.219,585968.823,24.057,NLD,21-01-087
401,1884899.532,576872.917,33.113,"NLD=FND ""LB 7672""",21-01-088
407,1884724.66,576880.906,32.955,NLD=FND NO ID,21-01-088
401,1884899.532,576872.917,33.113,"NLD=FND ""LB 7672""",21-01-088
407,1884724.66,576880.906,32.955,NLD=FND NO ID,21-01-088
402,1908876.683,581293.525,24.566,"NLD=FND ""LB 7672""",21-01-090
407,1908620.642,581083.713,24.362,NLD=FND NO ID,21-01-090
408,1908548.467,581118.351,24.271,"NLD=FND ""7164",21-01-090
409,1908503.418,581139.978,24.416,NLD=FND NO ID,21-01-090
429,1907565.886,581589.759,23.139,NLD=FND NO ID,21-01-090
433,1909084.838,585148.706,14.233,NLD=,21-01-091
401,1912855.951,580515.796,26.493,"NLD -FND ""DRMP LB2648""",21-01-113
459,1913920.182,581562.857,24.199,"NLD -FND ""WILCOX 2238""",21-01-113
708,1888790.431,586421.575,26.521,NLD,21-01-146
723,1888725.81,586674.824,26.274,NLD,21-01-146
724,1888723.06,586670.524,26.206,NLD,21-01-146
734,1888712.902,586501.896,26.629,NLD,21-01-146
708,1888790.431,586421.575,26.521,NLD,21-01-146
723,1888725.81,586674.824,26.274,NLD,21-01-146
724,1888723.06,586670.524,26.206,NLD,21-01-146
734,1888712.902,586501.896,26.629,NLD,21-01-146
701,1891881.993,589257.92,25.18,NLD,21-01-147
737,1892120.71,589323.099,23.359,NLD,21-01-147
738,1892229.273,589261.099,22.852,NLD,21-01-147
701,1891881.993,589257.92,25.18,NLD,21-01-147
737,1892120.71,589323.099,23.359,NLD,21-01-147
738,1892229.273,589261.099,22.852,NLD,21-01-147
701,1893007.643,587942.998,21.973,NLD,21-01-148
702,1893000.987,587935.49,21.987,NLD,21-01-148
703,1892948.021,587875.574,22.413,NLD,21-01-148
701,1893007.643,587942.998,21.973,NLD,21-01-148
702,1893000.987,587935.49,21.987,NLD,21-01-148
703,1892948.021,587875.574,22.413,NLD,21-01-148
452,1881139.531,590627.706,23.807,NLD=,21-01-151
461,1881148.935,590787.276,23.769,NLD=,21-01-151
464,1881153.593,590867.194,23.563,NLD=,21-01-151
486,1881126.141,590398.02,24.104,NLD=,21-01-151
487,1881128.474,590438.005,23.989,NLD=,21-01-151
500,1881144.239,590707.451,23.932,NLD=FND NO ID,21-01-151
517,1881148.901,590787.38,23.791,NLD=FND NO ID,21-01-151
452,1881139.531,590627.706,23.807,NLD=,21-01-151
461,1881148.935,590787.276,23.769,NLD=,21-01-151
464,1881153.593,590867.194,23.563,NLD=,21-01-151
486,1881126.141,590398.02,24.104,NLD=,21-01-151
487,1881128.474,590438.005,23.989,NLD=,21-01-151
500,1881144.239,590707.451,23.932,NLD=FND NO ID,21-01-151
517,1881148.901,590787.38,23.791,NLD=FND NO ID,21-01-151
301,1878557.352,591371.679,24.519,NLD=RLS 2238,21-01-152
302,1878672.536,591301.788,24.517,NLD=RLS 2238,21-01-152
303,1878667.713,591304.664,24.503,NLD=NO ID,21-01-152
308,1878528.519,591389.226,24.65,NLD=LB 7672,21-01-152
309,1878460.055,591430.588,24.602,NLD=LB 7672,21-01-152
310,1878254.87,591554.952,24.166,NLD=RLS 2238,21-01-152
404,1878460.228,591430.587,24.595,"NLD=FND ""LB 7672""",21-01-152
301,1878557.352,591371.679,24.519,NLD=RLS 2238,21-01-152
302,1878672.536,591301.788,24.517,NLD=RLS 2238,21-01-152
303,1878667.713,591304.664,24.503,NLD=NO ID,21-01-152
308,1878528.519,591389.226,24.65,NLD=LB 7672,21-01-152
309,1878460.055,591430.588,24.602,NLD=LB 7672,21-01-152
310,1878254.87,591554.952,24.166,NLD=RLS 2238,21-01-152
404,1878460.228,591430.587,24.595,"NLD=FND ""LB 7672""",21-01-152
401,1877508.696,575242.962,27.338,NLD=FND NO ID,21-01-153
402,1877433.71,575243.992,27.054,NLD=FND NO ID,21-01-153
412,1877658.599,575241.054,27.481,"NLD=FND ""WILCOX RLS 2238""",21-01-153
424,1878263.601,575233.351,28.336,"NLD=FND ""WILCOX RLS 2238""",21-01-153
425,1877958.586,575237.314,28.157,"NLD=FND ""WILCOX RLS 2238""",21-01-153
401,1877508.696,575242.962,27.338,NLD=FND NO ID,21-01-153
402,1877433.71,575243.992,27.054,NLD=FND NO ID,21-01-153
412,1877658.599,575241.054,27.481,"NLD=FND ""WILCOX RLS 2238""",21-01-153
424,1878263.601,575233.351,28.336,"NLD=FND ""WILCOX RLS 2238""",21-01-153
425,1877958.586,575237.314,28.157,"NLD=FND ""WILCOX RLS 2238""",21-01-153
420,1908943.448,585571.586,10.994,"NLD=FND ""LB 7672""",21-01-205
431,1909004.224,585519.649,11.252,"NLD=FND ""WILCOX RLS 2238""",21-01-205
432,1909004.218,585519.639,11.248,"NLD=FND ""WILCOX RLS 2238""",21-01-205
443,1909196.571,585447.809,12.039,"NLD=FND ""WILCOX RLS 2238""",21-01-205
402,1893967.3,582495.222,26.826,NLD=FND NO ID,21-02-018
404,1893760.171,582287.043,27.292,"NLD=FND ""WILCOX RLS 2238""",21-02-018
402,1893967.3,582495.222,26.826,NLD=FND NO ID,21-02-018
404,1893760.171,582287.043,27.292,"NLD=FND ""WILCOX RLS 2238""",21-02-018
402,1919462.825,569078.003,26.35,NLD=FND NO ID,21-02-023
407,1919433.712,568904.193,26.377,NLD=FND NO ID,21-02-023
402,1919462.825,569078.003,26.35,NLD=FND NO ID,21-02-023
407,1919433.712,568904.193,26.377,NLD=FND NO ID,21-02-023
402,1919462.825,569078.003,26.35,NLD=FND NO ID,21-02-024
407,1919433.712,568904.193,26.377,NLD=FND NO ID,21-02-024
402,1855937.105,581989.164,20.412,"NLD=FND ""WILCOX RLS 2238""",21-02-120
432,1855756.235,582095.748,20.644,NLD=FND NO ID,21-02-120
435,1855687.244,582136.395,20.761,NLD=FND NO ID,21-02-120
436,1855574.948,582202.563,21.014,"NLD=FND ""WILCOX RLS 2238""",21-02-120
437,1855618.332,582177.004,21.02,NLD=FND NO ID,21-02-120
403,1849164.425,603981.794,25.743,NLD=FND NO ID,21-02-121
412,1849242.948,603952.016,25.89,NLD=FND NO ID,21-02-121
437,1849392.533,603895.238,26.434,NLD=,21-02-121
401,1848350.344,590097.747,25.477,NLD=FND NO ID,21-02-122
429,1848217.579,589909.905,25.419,NLD=FND NO ID,21-02-122
403,1849164.425,603981.794,25.743,NLD=FND NO ID,21-02-123
412,1849242.948,603952.016,25.89,NLD=FND NO ID,21-02-123
437,1849392.533,603895.238,26.434,NLD=,21-02-123
460,1849114.169,601250.976,25.668,"NLD=FND ""WATER""",21-02-123
479,1848711.463,601051.61,26.831,NLD=,21-02-123
480,1848672.098,601063.669,26.868,NLD=,21-02-123
517,1848661.343,600223.64,25.801,NLD=FND NO ID,21-02-123
403,1849164.425,603981.794,25.743,NLD=FND NO ID,21-02-123
412,1849242.948,603952.016,25.89,NLD=FND NO ID,21-02-123
460,1849114.169,601250.976,25.668,"NLD=FND ""WATER""",21-02-123
479,1848711.463,601051.61,26.831,NLD=,21-02-123
480,1848672.098,601063.669,26.868,NLD=,21-02-123
517,1848661.343,600223.64,25.801,NLD=FND NO ID,21-02-123
446,1904833.97,588990.695,10.052,NLD=FND NO ID,21-02-124
302,1852094.046,599400.84,25.375,NLD -FND NO ID,21-02-125
303,1851998.624,598510.953,26.141,NLD -FND NO ID,21-02-125
304,1851961.887,598391.441,26.233,NLD -FND NO ID,21-02-125
305,1851958.731,598380.953,26.06,NLD -FND RLS 2238,21-02-125
420,1852053.081,598650.237,25.637,"NLD=FND WATER"" CLOSEST TO EP",21-02-125
403,1849164.425,603981.794,25.743,NLD=FND NO ID,21-02-126
412,1849242.948,603952.016,25.89,NLD=FND NO ID,21-02-126
437,1849392.533,603895.238,26.434,NLD=,21-02-126
460,1849114.169,601250.976,25.668,"NLD=FND ""WATER""",21-02-126
479,1848711.463,601051.61,26.831,NLD=,21-02-126
480,1848672.098,601063.669,26.868,NLD=,21-02-126
517,1848661.343,600223.64,25.801,NLD=FND NO ID,21-02-126
404,1899848.79,577474.313,27.146,"NLD=FND ""WILCOX RLS 2238""",21-02-135
407,1899857.947,577511.095,27.273,"NLD=FND ""LB 7672""",21-02-135
433,1899715.399,577283.614,26.897,"NLD=FND ""WILCOX RLS 2238""",21-02-135
617,1912876.453,576251.748,25.503,NLD NO ID,21-02-136
618,1912999.112,576033.954,25.618,NLD NO ID,21-02-136
619,1913060.486,575925.084,25.497,NLD NO ID,21-02-136
620,1913326.133,576074.969,25.308,NLD NO ID,21-02-136
451,1864660.227,583581.2914,22.606,"NLD$DESC=FND ""WILCOX RLS 2238""",21-02-137
452,1864518.163,583629.522,22.524,NLD$DESC=FND NO ID,21-02-137
400,1864288.943,597622.9071,23.565,NLD$DESC=FND SHOT ON NETWORK,21-02-138
419,1864290.374,597439.9787,22.669,NLD$DESC=FND NO ID,21-02-138
601,1880816.551,590240.88,24.671,NLD NO ID,21-02-139
443,1860029.754,586342.359,23.567,"NLD=FND ""WILCOX RLS 2238""",21-02-141
402,1859467.654,588760.672,24.409,NLD=FND NO ID,21-02-142
412,1859466.352,588680.708,24.251,"NLD=FND ""LB 7164""",21-02-142
448,1859444.89,587471.012,24.762,NLD=FND NO ID,21-02-142
422,1850313.285,592607.049,25.09,NLD=FND NO ID,21-02-146
423,1850321.481,592627.275,24.93,NLD=FND NO ID,21-02-146
432,1850219.835,592413.298,25.17,NLD=FND NO ID,21-02-146
445,1849936.133,591805.086,25.916,NLD=FND NO ID IN BOX CUT,21-02-146
446,1849988.882,591934.169,25.929,NLD=FND NO ID IN BOX CUT,21-02-146
447,1850027.906,592015.059,25.725,NLD=FND NO ID IN BOX CUT,21-02-146
448,1850028.776,592016.996,25.757,NLD=FND NO ID IN BOX CUT,21-02-146
422,1850313.285,592607.049,25.09,NLD=FND NO ID,21-02-146
423,1850321.481,592627.275,24.93,NLD=FND NO ID,21-02-146
432,1850219.835,592413.298,25.17,NLD=FND NO ID,21-02-146
445,1849936.133,591805.086,25.916,NLD=FND NO ID IN BOX CUT,21-02-146
446,1849988.882,591934.169,25.929,NLD=FND NO ID IN BOX CUT,21-02-146
447,1850027.906,592015.059,25.725,NLD=FND NO ID IN BOX CUT,21-02-146
448,1850028.776,592016.996,25.757,NLD=FND NO ID IN BOX CUT,21-02-146
